date,open,high,low,close,volume,symbol
2026-05-14 12:30:00,23808.0,23810.0,23779.2,23810.0,31070,NIFTY26JUNFUT
2026-05-14 12:45:00,23808.0,23828.6,23780.1,23806.0,29445,NIFTY26JUNFUT
2026-05-14 13:00:00,23806.0,23865.0,23803.0,23842.6,32500,NIFTY26JUNFUT
2026-05-14 13:15:00,23842.6,23842.6,23816.1,23821.0,8385,NIFTY26JUNFUT
2026-05-14 13:30:00,23821.0,23865.0,23815.0,23855.0,19825,NIFTY26JUNFUT
2026-05-14 13:45:00,23855.0,23870.0,23829.9,23859.7,24310,NIFTY26JUNFUT
2026-05-14 14:00:00,23859.7,23878.0,23841.9,23847.7,19760,NIFTY26JUNFUT
2026-05-14 14:15:00,23847.7,23864.0,23825.1,23864.0,17615,NIFTY26JUNFUT
2026-05-14 14:30:00,23864.0,23880.0,23821.0,23831.8,22230,NIFTY26JUNFUT
2026-05-14 14:45:00,23831.8,23832.5,23785.0,23818.3,30615,NIFTY26JUNFUT
2026-05-14 15:00:00,23818.3,23818.3,23765.5,23775.4,37830,NIFTY26JUNFUT
2026-05-14 15:15:00,23775.4,23839.2,23775.4,23826.4,32890,NIFTY26JUNFUT
2026-05-15 09:15:00,23799.8,23887.9,23780.0,23880.4,46930,NIFTY26JUNFUT
2026-05-15 09:30:00,23880.4,23900.0,23830.0,23900.0,22555,NIFTY26JUNFUT
2026-05-15 09:45:00,23900.0,23935.0,23889.3,23915.0,31590,NIFTY26JUNFUT
2026-05-15 10:00:00,23915.0,23923.9,23875.0,23890.0,24375,NIFTY26JUNFUT
2026-05-15 10:15:00,23890.0,23917.0,23869.0,23906.6,11960,NIFTY26JUNFUT
2026-05-15 10:30:00,23906.6,23915.9,23880.1,23896.0,25545,NIFTY26JUNFUT
2026-05-15 10:45:00,23896.0,23934.8,23893.5,23915.0,43420,NIFTY26JUNFUT
2026-05-15 11:00:00,23915.0,23915.0,23812.0,23833.3,145015,NIFTY26JUNFUT
2026-05-15 11:15:00,23825.0,23830.0,23793.0,23796.8,110630,NIFTY26JUNFUT
2026-05-15 11:30:00,23796.8,23825.0,23756.3,23820.0,32500,NIFTY26JUNFUT
2026-05-15 11:45:00,23820.0,23827.0,23800.0,23801.3,7150,NIFTY26JUNFUT
2026-05-15 12:00:00,23801.3,23868.0,23801.3,23840.0,10075,NIFTY26JUNFUT
2026-05-15 12:15:00,23840.0,23849.9,23802.5,23802.5,12870,NIFTY26JUNFUT
2026-05-15 12:30:00,23802.5,23860.0,23802.5,23857.0,5135,NIFTY26JUNFUT
2026-05-15 12:45:00,23857.0,23893.0,23853.3,23877.5,18785,NIFTY26JUNFUT
2026-05-15 13:00:00,23877.5,23892.4,23869.0,23877.7,30680,NIFTY26JUNFUT
2026-05-15 13:15:00,23877.7,23894.5,23861.7,23875.0,19825,NIFTY26JUNFUT
2026-05-15 13:30:00,23875.0,23883.1,23830.0,23835.0,23920,NIFTY26JUNFUT
2026-05-15 13:45:00,23835.0,23847.4,23791.6,23805.0,19890,NIFTY26JUNFUT
2026-05-15 14:00:00,23805.0,23816.2,23785.0,23810.0,18590,NIFTY26JUNFUT
2026-05-15 14:15:00,23810.0,23820.0,23780.0,23782.6,11375,NIFTY26JUNFUT
2026-05-15 14:30:00,23789.9,23800.0,23770.0,23776.0,56030,NIFTY26JUNFUT
2026-05-15 14:45:00,23776.0,23776.0,23690.1,23738.0,86125,NIFTY26JUNFUT
2026-05-15 15:00:00,23738.0,23777.3,23718.2,23740.2,56030,NIFTY26JUNFUT
2026-05-15 15:15:00,23740.2,23771.0,23701.1,23750.0,100360,NIFTY26JUNFUT
2026-05-18 09:15:00,23635.0,23635.0,23480.6,23491.2,149565,NIFTY26JUNFUT
2026-05-18 09:30:00,23491.2,23520.0,23475.0,23494.6,56550,NIFTY26JUNFUT
2026-05-18 09:45:00,23494.6,23494.6,23440.0,23461.9,60645,NIFTY26JUNFUT
2026-05-18 10:00:00,23461.9,23486.9,23458.0,23475.1,24505,NIFTY26JUNFUT
2026-05-18 10:15:00,23475.1,23505.0,23464.8,23485.6,22880,NIFTY26JUNFUT
2026-05-18 10:30:00,23485.6,23545.0,23460.0,23510.0,47840,NIFTY26JUNFUT
2026-05-18 10:45:00,23510.0,23555.0,23485.0,23552.0,40235,NIFTY26JUNFUT
2026-05-18 11:00:00,23552.0,23570.0,23540.1,23547.5,20735,NIFTY26JUNFUT
2026-05-18 11:15:00,23547.5,23608.6,23544.2,23571.8,31525,NIFTY26JUNFUT
2026-05-18 11:30:00,23571.8,23650.0,23571.8,23612.2,37505,NIFTY26JUNFUT
2026-05-18 11:45:00,23612.2,23625.0,23560.0,23560.0,16380,NIFTY26JUNFUT
2026-05-18 12:00:00,23560.0,23609.9,23555.0,23605.0,18330,NIFTY26JUNFUT
2026-05-18 12:15:00,23605.0,23645.0,23600.1,23638.0,19500,NIFTY26JUNFUT
2026-05-18 12:30:00,23638.0,23688.0,23638.0,23655.0,55640,NIFTY26JUNFUT
2026-05-18 12:45:00,23655.0,23736.7,23651.0,23720.0,30420,NIFTY26JUNFUT
2026-05-18 13:00:00,23720.0,23750.0,23671.0,23690.0,68900,NIFTY26JUNFUT
2026-05-18 13:15:00,23690.0,23715.0,23680.1,23700.0,13520,NIFTY26JUNFUT
2026-05-18 13:30:00,23698.0,23715.0,23680.0,23696.6,9555,NIFTY26JUNFUT
2026-05-18 13:45:00,23696.6,23745.0,23690.0,23717.4,12610,NIFTY26JUNFUT
2026-05-18 14:00:00,23717.4,23740.0,23695.0,23695.0,8645,NIFTY26JUNFUT
2026-05-18 14:15:00,23695.0,23706.3,23673.0,23703.0,6630,NIFTY26JUNFUT
2026-05-18 14:30:00,23703.0,23707.0,23670.0,23698.7,11505,NIFTY26JUNFUT
2026-05-18 14:45:00,23698.7,23698.7,23663.1,23665.2,11830,NIFTY26JUNFUT
2026-05-18 15:00:00,23665.2,23787.9,23665.2,23726.5,38805,NIFTY26JUNFUT
2026-05-18 15:15:00,23725.0,23748.3,23707.0,23731.3,37765,NIFTY26JUNFUT
2026-05-19 09:15:00,23790.0,23830.0,23741.1,23828.0,58110,NIFTY26JUNFUT
2026-05-19 09:30:00,23828.0,23832.5,23728.0,23830.0,64415,NIFTY26JUNFUT
2026-05-19 09:45:00,23830.0,23832.0,23760.0,23765.0,22425,NIFTY26JUNFUT
2026-05-19 10:00:00,23765.0,23835.0,23760.1,23830.3,45890,NIFTY26JUNFUT
2026-05-19 10:15:00,23830.3,23835.7,23792.3,23826.3,21060,NIFTY26JUNFUT
2026-05-19 10:30:00,23826.3,23840.9,23804.7,23835.0,23075,NIFTY26JUNFUT
2026-05-19 10:45:00,23835.0,23850.0,23800.0,23845.4,35750,NIFTY26JUNFUT
2026-05-19 11:00:00,23845.4,23850.0,23795.0,23795.0,28470,NIFTY26JUNFUT
2026-05-19 11:15:00,23795.0,23809.3,23770.0,23809.3,27625,NIFTY26JUNFUT
2026-05-19 11:30:00,23809.3,23833.1,23778.6,23817.6,13000,NIFTY26JUNFUT
2026-05-19 11:45:00,23817.6,23849.9,23813.7,23834.0,11245,NIFTY26JUNFUT
2026-05-19 12:00:00,23834.0,23834.5,23810.2,23830.9,6500,NIFTY26JUNFUT
2026-05-19 12:15:00,23830.9,23833.0,23801.6,23830.0,7930,NIFTY26JUNFUT
2026-05-19 12:30:00,23830.0,23830.8,23803.1,23815.0,5070,NIFTY26JUNFUT
2026-05-19 12:45:00,23815.0,23824.1,23801.7,23814.2,12480,NIFTY26JUNFUT
2026-05-19 13:00:00,23814.2,23818.4,23795.0,23800.0,5850,NIFTY26JUNFUT
2026-05-19 13:15:00,23800.0,23830.0,23796.0,23812.0,5525,NIFTY26JUNFUT
2026-05-19 13:30:00,23812.0,23828.2,23770.0,23787.5,25675,NIFTY26JUNFUT
2026-05-19 13:45:00,23787.5,23809.6,23761.1,23777.1,18850,NIFTY26JUNFUT
2026-05-19 14:00:00,23777.1,23813.5,23770.0,23797.3,11765,NIFTY26JUNFUT
2026-05-19 14:15:00,23797.3,23823.0,23795.0,23795.0,15405,NIFTY26JUNFUT
2026-05-19 14:30:00,23797.7,23801.9,23745.0,23746.0,28015,NIFTY26JUNFUT
2026-05-19 14:45:00,23746.0,23757.2,23720.0,23749.5,43550,NIFTY26JUNFUT
2026-05-19 15:00:00,23749.5,23749.5,23700.0,23711.1,42835,NIFTY26JUNFUT
2026-05-19 15:15:00,23711.1,23711.1,23669.0,23697.7,71110,NIFTY26JUNFUT
2026-05-20 09:15:00,23545.0,23559.0,23472.0,23554.4,118625,NIFTY26JUNFUT
2026-05-20 09:30:00,23554.4,23615.0,23550.0,23595.7,61880,NIFTY26JUNFUT
2026-05-20 09:45:00,23595.7,23620.0,23580.0,23610.5,26325,NIFTY26JUNFUT
2026-05-20 10:00:00,23610.5,23620.0,23555.0,23585.5,32565,NIFTY26JUNFUT
2026-05-20 10:15:00,23585.5,23603.7,23550.0,23603.7,21385,NIFTY26JUNFUT
2026-05-20 10:30:00,23603.7,23671.2,23603.7,23623.1,50570,NIFTY26JUNFUT
2026-05-20 10:45:00,23623.1,23631.6,23574.9,23623.2,28470,NIFTY26JUNFUT
2026-05-20 11:00:00,23623.2,23666.0,23623.2,23640.0,29445,NIFTY26JUNFUT
2026-05-20 11:15:00,23640.0,23680.0,23633.5,23673.0,21385,NIFTY26JUNFUT
2026-05-20 11:30:00,23673.0,23690.0,23660.0,23680.0,80730,NIFTY26JUNFUT
2026-05-20 11:45:00,23680.0,23732.4,23680.0,23685.0,30940,NIFTY26JUNFUT
2026-05-20 12:00:00,23685.0,23691.1,23643.1,23651.9,27950,NIFTY26JUNFUT
2026-05-20 12:15:00,23651.9,23700.0,23651.9,23679.2,64090,NIFTY26JUNFUT
2026-05-20 12:30:00,23679.2,23690.8,23666.8,23685.9,15275,NIFTY26JUNFUT
2026-05-20 12:45:00,23685.9,23706.0,23680.0,23695.0,25025,NIFTY26JUNFUT
2026-05-20 13:00:00,23695.0,23705.0,23660.0,23680.2,18200,NIFTY26JUNFUT
2026-05-20 13:15:00,23680.2,23687.5,23632.0,23633.8,28015,NIFTY26JUNFUT
2026-05-20 13:30:00,23633.8,23700.0,23630.3,23672.6,30745,NIFTY26JUNFUT
2026-05-20 13:45:00,23672.6,23710.0,23659.2,23710.0,12935,NIFTY26JUNFUT
2026-05-20 14:00:00,23710.0,23750.0,23699.2,23735.0,33995,NIFTY26JUNFUT
2026-05-20 14:15:00,23735.0,23774.0,23726.2,23743.0,35815,NIFTY26JUNFUT
2026-05-20 14:30:00,23743.0,23765.0,23735.0,23758.1,27235,NIFTY26JUNFUT
2026-05-20 14:45:00,23758.1,23775.0,23751.1,23760.2,24505,NIFTY26JUNFUT
2026-05-20 15:00:00,23760.2,23763.7,23730.0,23750.6,33995,NIFTY26JUNFUT
2026-05-20 15:15:00,23750.6,23784.0,23731.0,23776.8,47970,NIFTY26JUNFUT
2026-05-21 09:15:00,23899.0,23922.0,23825.0,23829.1,175110,NIFTY26JUNFUT
2026-05-21 09:30:00,23829.1,23874.5,23803.8,23870.0,103025,NIFTY26JUNFUT
2026-05-21 09:45:00,23870.0,23890.0,23841.2,23842.7,79040,NIFTY26JUNFUT
2026-05-21 10:00:00,23847.4,23870.0,23825.0,23847.0,65065,NIFTY26JUNFUT
2026-05-21 10:15:00,23847.0,23870.0,23840.0,23864.5,61945,NIFTY26JUNFUT
2026-05-21 10:30:00,23864.5,23864.5,23807.0,23848.3,74815,NIFTY26JUNFUT
2026-05-21 10:45:00,23848.3,23856.1,23792.0,23801.0,86125,NIFTY26JUNFUT
2026-05-21 11:00:00,23801.0,23801.0,23772.0,23772.0,93470,NIFTY26JUNFUT
2026-05-21 11:15:00,23770.0,23825.0,23710.0,23818.9,127465,NIFTY26JUNFUT
2026-05-21 11:30:00,23818.9,23819.9,23792.0,23800.2,71435,NIFTY26JUNFUT
2026-05-21 11:45:00,23800.2,23824.4,23780.5,23786.2,54470,NIFTY26JUNFUT
2026-05-21 12:00:00,23786.2,23821.7,23771.8,23771.8,65130,NIFTY26JUNFUT
2026-05-21 12:15:00,23771.8,23791.8,23702.0,23726.0,103740,NIFTY26JUNFUT
2026-05-21 12:30:00,23726.0,23733.5,23656.0,23689.8,156455,NIFTY26JUNFUT
2026-05-21 12:45:00,23689.8,23699.1,23657.0,23685.5,133835,NIFTY26JUNFUT
2026-05-21 13:00:00,23685.5,23713.3,23640.2,23697.5,122785,NIFTY26JUNFUT
2026-05-21 13:15:00,23697.5,23709.3,23685.0,23687.0,86775,NIFTY26JUNFUT
2026-05-21 13:30:00,23687.0,23760.0,23676.0,23754.3,111475,NIFTY26JUNFUT
2026-05-21 13:45:00,23754.3,23762.0,23700.1,23742.0,88530,NIFTY26JUNFUT
2026-05-21 14:00:00,23742.0,23745.5,23701.1,23715.0,112450,NIFTY26JUNFUT
2026-05-21 14:15:00,23715.9,23745.0,23701.4,23715.0,121095,NIFTY26JUNFUT
2026-05-21 14:30:00,23715.0,23770.0,23710.1,23743.1,96785,NIFTY26JUNFUT
2026-05-21 14:45:00,23730.9,23760.0,23730.9,23751.4,81770,NIFTY26JUNFUT
2026-05-21 15:00:00,23751.4,23759.0,23708.9,23712.8,130845,NIFTY26JUNFUT
2026-05-21 15:15:00,23712.8,23725.0,23705.0,23715.0,218660,NIFTY26JUNFUT
2026-05-22 09:15:00,23783.5,23840.0,23760.2,23814.5,396175,NIFTY26JUNFUT
2026-05-22 09:30:00,23814.5,23856.8,23807.6,23835.0,237510,NIFTY26JUNFUT
2026-05-22 09:45:00,23835.0,23867.0,23811.0,23860.0,281775,NIFTY26JUNFUT
2026-05-22 10:00:00,23860.0,23873.5,23830.6,23867.0,191425,NIFTY26JUNFUT
2026-05-22 10:15:00,23867.0,23869.0,23832.7,23838.0,134420,NIFTY26JUNFUT
2026-05-22 10:30:00,23838.0,23875.0,23838.0,23875.0,104455,NIFTY26JUNFUT
2026-05-22 10:45:00,23875.0,23879.9,23850.0,23856.1,113685,NIFTY26JUNFUT
2026-05-22 11:00:00,23856.1,23864.2,23838.4,23844.5,89505,NIFTY26JUNFUT
2026-05-22 11:15:00,23844.5,23865.6,23821.1,23835.0,130585,NIFTY26JUNFUT
2026-05-22 11:30:00,23835.0,23890.0,23820.0,23890.0,118820,NIFTY26JUNFUT
2026-05-22 11:45:00,23890.0,23910.0,23879.0,23880.8,166205,NIFTY26JUNFUT
2026-05-22 12:00:00,23880.8,23889.9,23865.0,23875.6,125645,NIFTY26JUNFUT
2026-05-22 12:15:00,23875.6,23880.0,23835.0,23846.1,129610,NIFTY26JUNFUT
2026-05-22 12:30:00,23845.5,23874.9,23825.8,23869.0,101205,NIFTY26JUNFUT
2026-05-22 12:45:00,23869.0,23910.0,23860.0,23899.0,130325,NIFTY26JUNFUT
2026-05-22 13:00:00,23899.0,23907.0,23881.1,23886.3,77805,NIFTY26JUNFUT
2026-05-22 13:15:00,23886.3,23893.0,23872.5,23882.4,106275,NIFTY26JUNFUT
2026-05-22 13:30:00,23882.4,23890.6,23871.0,23871.0,137020,NIFTY26JUNFUT
2026-05-22 13:45:00,23871.0,23899.0,23851.4,23864.8,165750,NIFTY26JUNFUT
2026-05-22 14:00:00,23864.8,23867.9,23806.8,23841.6,132210,NIFTY26JUNFUT
2026-05-22 14:15:00,23841.6,23850.4,23801.1,23802.0,202280,NIFTY26JUNFUT
2026-05-22 14:30:00,23802.0,23821.0,23770.1,23774.1,245310,NIFTY26JUNFUT
2026-05-22 14:45:00,23774.1,23801.0,23765.0,23787.7,129025,NIFTY26JUNFUT
2026-05-22 15:00:00,23787.7,23802.0,23760.0,23796.3,190320,NIFTY26JUNFUT
2026-05-22 15:15:00,23796.3,23844.0,23796.3,23842.0,197210,NIFTY26JUNFUT
2026-05-25 09:15:00,23989.0,24046.3,23980.0,24046.0,389350,NIFTY26JUNFUT
2026-05-25 09:30:00,24046.0,24049.5,23994.7,24020.0,237770,NIFTY26JUNFUT
2026-05-25 09:45:00,24020.0,24025.0,23994.0,24012.0,240565,NIFTY26JUNFUT
2026-05-25 10:00:00,24012.0,24030.0,24005.0,24025.0,149695,NIFTY26JUNFUT
2026-05-25 10:15:00,24025.0,24048.0,24020.0,24025.0,171925,NIFTY26JUNFUT
2026-05-25 10:30:00,24025.0,24059.0,24024.2,24046.4,144365,NIFTY26JUNFUT
2026-05-25 10:45:00,24046.4,24057.0,24030.1,24032.0,158990,NIFTY26JUNFUT
2026-05-25 11:00:00,24032.0,24050.0,24026.0,24040.0,113880,NIFTY26JUNFUT
2026-05-25 11:15:00,24040.0,24044.9,24024.0,24027.0,117780,NIFTY26JUNFUT
2026-05-25 11:30:00,24027.0,24049.4,24024.0,24040.0,94380,NIFTY26JUNFUT
2026-05-25 11:45:00,24040.0,24054.5,24033.3,24042.0,112775,NIFTY26JUNFUT
2026-05-25 12:00:00,24042.0,24048.0,24013.8,24016.0,171210,NIFTY26JUNFUT
2026-05-25 12:15:00,24016.0,24029.3,24009.7,24010.0,133250,NIFTY26JUNFUT
2026-05-25 12:30:00,24017.8,24025.0,24004.7,24012.4,113945,NIFTY26JUNFUT
2026-05-25 12:45:00,24012.4,24018.3,23982.5,24000.1,132080,NIFTY26JUNFUT
2026-05-25 13:00:00,24000.1,24044.0,23991.1,24024.0,135070,NIFTY26JUNFUT
2026-05-25 13:15:00,24024.0,24045.1,24020.0,24038.0,132600,NIFTY26JUNFUT
2026-05-25 13:30:00,24038.0,24046.1,24014.4,24020.0,108550,NIFTY26JUNFUT
2026-05-25 13:45:00,24020.0,24036.0,24011.6,24019.3,102375,NIFTY26JUNFUT
2026-05-25 14:00:00,24019.3,24038.0,24010.0,24010.1,98085,NIFTY26JUNFUT
2026-05-25 14:15:00,24010.1,24038.0,24007.0,24034.7,117260,NIFTY26JUNFUT
2026-05-25 14:30:00,24034.7,24077.9,24025.5,24076.0,218725,NIFTY26JUNFUT
2026-05-25 14:45:00,24076.0,24097.3,24070.0,24091.0,209105,NIFTY26JUNFUT
2026-05-25 15:00:00,24091.0,24109.3,24081.0,24107.0,214890,NIFTY26JUNFUT
2026-05-25 15:15:00,24107.0,24160.0,24090.0,24155.0,351650,NIFTY26JUNFUT
2026-05-26 09:15:00,24105.0,24105.0,24012.0,24089.0,389545,NIFTY26JUNFUT
2026-05-26 09:30:00,24090.0,24136.9,24064.1,24125.0,284115,NIFTY26JUNFUT
2026-05-26 09:45:00,24125.0,24125.0,24064.0,24088.0,174525,NIFTY26JUNFUT
2026-05-26 10:00:00,24088.0,24126.0,24074.1,24124.0,170820,NIFTY26JUNFUT
2026-05-26 10:15:00,24124.0,24133.6,24100.2,24122.1,166335,NIFTY26JUNFUT
2026-05-26 10:30:00,24122.1,24145.0,24114.1,24127.2,182910,NIFTY26JUNFUT
2026-05-26 10:45:00,24127.2,24140.0,24120.0,24130.0,92105,NIFTY26JUNFUT
2026-05-26 11:00:00,24129.7,24137.5,24120.0,24120.3,86255,NIFTY26JUNFUT
2026-05-26 11:15:00,24124.2,24127.9,24095.0,24096.7,178425,NIFTY26JUNFUT
2026-05-26 11:30:00,24096.7,24130.0,24076.2,24115.4,114140,NIFTY26JUNFUT
2026-05-26 11:45:00,24115.4,24121.6,24082.5,24094.0,98735,NIFTY26JUNFUT
2026-05-26 12:00:00,24094.0,24099.9,24071.0,24080.0,148070,NIFTY26JUNFUT
2026-05-26 12:15:00,24080.0,24099.8,24072.5,24080.0,165295,NIFTY26JUNFUT
2026-05-26 12:30:00,24080.0,24096.0,24062.2,24070.0,180115,NIFTY26JUNFUT
2026-05-26 12:45:00,24070.0,24071.1,24020.0,24044.7,308295,NIFTY26JUNFUT
2026-05-26 13:00:00,24044.9,24048.3,24018.5,24021.6,211965,NIFTY26JUNFUT
2026-05-26 13:15:00,24021.6,24045.0,24006.0,24032.0,172445,NIFTY26JUNFUT
2026-05-26 13:30:00,24032.0,24045.0,24007.0,24007.0,319345,NIFTY26JUNFUT
2026-05-26 13:45:00,24007.0,24017.3,23986.6,23989.6,249665,NIFTY26JUNFUT
2026-05-26 14:00:00,23989.6,23998.0,23956.8,23982.0,378950,NIFTY26JUNFUT
2026-05-26 14:15:00,23982.0,23995.7,23962.1,23978.5,179335,NIFTY26JUNFUT
2026-05-26 14:30:00,23979.0,23988.0,23954.0,23968.0,211965,NIFTY26JUNFUT
2026-05-26 14:45:00,23968.0,23989.7,23950.0,23975.0,267345,NIFTY26JUNFUT
2026-05-26 15:00:00,23975.0,23985.0,23956.1,23970.1,396630,NIFTY26JUNFUT
2026-05-26 15:15:00,23970.1,23998.5,23970.0,23995.0,532415,NIFTY26JUNFUT
